"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameComparatorJaccard record1Value","[0] PlayerNameComparatorJaccard record2Value","[0] PlayerNameComparatorJaccard record1PreprocessedValue","[0] PlayerNameComparatorJaccard record2PreprocessedValue","[0] PlayerNameComparatorJaccard similarity","[0] PlayerNameComparatorJaccard postproccesedSimilarity","[1] PlayerNameComparatorJaccardTokenizer record1Value","[1] PlayerNameComparatorJaccardTokenizer record2Value","[1] PlayerNameComparatorJaccardTokenizer record1PreprocessedValue","[1] PlayerNameComparatorJaccardTokenizer record2PreprocessedValue","[1] PlayerNameComparatorJaccardTokenizer similarity","[1] PlayerNameComparatorJaccardTokenizer postproccesedSimilarity","[2] PlayerClubComparatorJaccard record1Value","[2] PlayerClubComparatorJaccard record2Value","[2] PlayerClubComparatorJaccard record1PreprocessedValue","[2] PlayerClubComparatorJaccard record2PreprocessedValue","[2] PlayerClubComparatorJaccard similarity","[2] PlayerClubComparatorJaccard postproccesedSimilarity","[3] PlayerNationalityComparatorJaccard record1Value","[3] PlayerNationalityComparatorJaccard record2Value","[3] PlayerNationalityComparatorJaccard record1PreprocessedValue","[3] PlayerNationalityComparatorJaccard record2PreprocessedValue","[3] PlayerNationalityComparatorJaccard similarity","[3] PlayerNationalityComparatorJaccard postproccesedSimilarity","[4] PlayerBirthDateComparatorEqual record1Value","[4] PlayerBirthDateComparatorEqual record2Value","[4] PlayerBirthDateComparatorEqual record1PreprocessedValue","[4] PlayerBirthDateComparatorEqual record2PreprocessedValue","[4] PlayerBirthDateComparatorEqual similarity","[4] PlayerBirthDateComparatorEqual postproccesedSimilarity"
"WekaMatchingRule","real_603","prediction_3522","0.13780977864927088",,"Heriberto Tavares","JoãoAmaral","Heriberto Tavares","JoãoAmaral","0.0","0.0","Heriberto Tavares","JoãoAmaral","Heriberto Tavares","JoãoAmaral","0.0","0.0","Boavista","LechPoznan","Boavista","LechPoznan","0.0","0.0","Portugal","Portugal","Portugal","Portugal","1.0","1.0","1997-02-19","1991-09-07","1997-02-19","1991-09-07","0.0","0.0"
"WekaMatchingRule","real_2325","prediction_2709","0.13780977864927088",,"Marcelinho","Evandro","Marcelinho","Evandro","0.0","0.0","Marcelinho","Evandro","Marcelinho","Evandro","0.0","0.0","Marítimo","CSKASofia","Marítimo","CSKASofia","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","1996-07-17","1997-01-14","1996-07-17","1997-01-14","0.0","0.0"
"WekaMatchingRule","real_2826","prediction_9477","0.13780977864927088",,"Marc Pedraza","Alex Remiro","Marc Pedraza","Alex Remiro","0.0","0.0","Marc Pedraza","Alex Remiro","Marc Pedraza","Alex Remiro","0.0","0.0","RCD Mallorca","Athletic","RCD Mallorca","Athletic","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1987-02-06","1995-03-24","1987-02-06","1995-03-24","0.0","0.0"
"WekaMatchingRule","real_2807","prediction_9458","0.13780977864927088",,"Abdon Prats","Iñaki Williams","Abdon Prats","Iñaki Williams","0.0","0.0","Abdon Prats","Iñaki Williams","Abdon Prats","Iñaki Williams","0.0","0.0","RCD Mallorca","Athletic","RCD Mallorca","Athletic","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1992-12-07","1994-06-15","1992-12-07","1994-06-15","0.0","0.0"
"WekaMatchingRule","real_2300","prediction_551","0.13780977864927088",,"Mason Greenwood","Andy Carroll","Mason Greenwood","Andy Carroll","0.0","0.0","Mason Greenwood","Andy Carroll","Mason Greenwood","Andy Carroll","0.0","0.0","Man Utd","WestHam","Man Utd","WestHam","0.0","0.0","England","England","England","England","1.0","1.0","2001-10-01","1989-01-06","2001-10-01","1989-01-06","0.0","0.0"
"WekaMatchingRule","real_1006","prediction_715",,"0","Eder Balanta","Farhat Abdi","Eder Balanta","Farhat Abdi","0.0","0.0","Eder Balanta","Farhat Abdi","Eder Balanta","Farhat Abdi","0.0","0.0","Club Brugge","HapoelTelAviv","Club Brugge","HapoelTelAviv","0.0","0.0","Colombia","Israel","Colombia","Israel","0.0","0.0","1993-02-28","1996-06-03","1993-02-28","1996-06-03","0.0","0.0"
"WekaMatchingRule","real_1332","prediction_1916","0.13780977864927088",,"Antoine Griezmann","Paul Bernardoni","Antoine Griezmann","Paul Bernardoni","0.0","0.0","Antoine Griezmann","Paul Bernardoni","Antoine Griezmann","Paul Bernardoni","0.0","0.0","FC Barcelona","NîmesOlympique","FC Barcelona","NîmesOlympique","0.0","0.0","France","France","France","France","1.0","1.0","1991-03-21","1997-04-18","1991-03-21","1997-04-18","0.0","0.0"
"WekaMatchingRule","real_2919","prediction_9319","0.13780977864927088",,"Jorge de Frutos","Tomás Pina","Jorge de Frutos","Tomás Pina","0.0","0.0","Jorge de Frutos","Tomás Pina","Jorge de Frutos","Tomás Pina","0.0","0.0","Real Valladolid","Alavés","Real Valladolid","Alavés","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1997-02-20","1987-10-14","1997-02-20","1987-10-14","0.0","0.0"
"WekaMatchingRule","real_972","prediction_9529","0.13780977864927088",,"Vitinho","DouglasLuiz","Vitinho","DouglasLuiz","0.0","0.0","Vitinho","DouglasLuiz","Vitinho","DouglasLuiz","0.0","0.0","Cercle Brugge","Girona","Cercle Brugge","Girona","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","1999-07-23","1998-05-09","1999-07-23","1998-05-09","0.0","0.0"
"WekaMatchingRule","real_2523","prediction_4485","0.13780977864927088",,"Gautier Lloris","Aymen Souda","Gautier Lloris","Aymen Souda","0.0","0.0","Gautier Lloris","Aymen Souda","Gautier Lloris","Aymen Souda","0.0","0.0","OGC Nice","D.Calarasi","OGC Nice","D.Calarasi","0.0","0.0","France","France","France","France","1.0","1.0","1995-07-18","1993-02-28","1995-07-18","1993-02-28","0.0","0.0"
"WekaMatchingRule","real_3494","prediction_8354","0.13780977864927088",,"Thibault De Smet","Jason Bourdouxhe","Thibault De Smet","Jason Bourdouxhe","0.0","0.0","Thibault De Smet","Jason Bourdouxhe","Thibault De Smet","Jason Bourdouxhe","0.0","0.0","Sint-Truiden","FCEmmen","Sint-Truiden","FCEmmen","0.0","0.0","Belgium","Belgium","Belgium","Belgium","1.0","1.0","1998-06-05","1991-04-11","1998-06-05","1991-04-11","0.0","0.0"
"WekaMatchingRule","real_2904","prediction_9569","0.13780977864927088",,"Portu","Iván Cuéllar","Portu","Iván Cuéllar","0.0","0.0","Portu","Iván Cuéllar","Portu","Iván Cuéllar","0.0","0.0","Real Sociedad","CDLeganés","Real Sociedad","CDLeganés","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1992-05-21","1984-05-25","1992-05-21","1984-05-25","0.0","0.0"
"WekaMatchingRule","real_700","prediction_1204","0.13780977864927088",,"Tony Jantschke","Matthias Ostrzolek","Tony Jantschke","Matthias Ostrzolek","0.0","0.0","Tony Jantschke","Matthias Ostrzolek","Tony Jantschke","Matthias Ostrzolek","0.0","0.0","Bor. M'gladbach","Hannover96","Bor. M'gladbach","Hannover96","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0","1990-04-07","1990-06-05","1990-04-07","1990-06-05","0.0","0.0"
"WekaMatchingRule","real_3939","prediction_1972","0.13780977864927088",,"Sebastien De Maio","Stéphane Ruffier","Sebastien De Maio","Stéphane Ruffier","0.0","0.0","Sebastien De Maio","Stéphane Ruffier","Sebastien De Maio","Stéphane Ruffier","0.0","0.0","Udinese Calcio","Saint0Étienne","Udinese Calcio","Saint0Étienne","0.0","0.0","France","France","France","France","1.0","1.0","1987-03-05","1986-09-27","1987-03-05","1986-09-27","0.0","0.0"
"WekaMatchingRule","real_1932","prediction_10131","0.9806876834533167","1","Stefan de Vrij","Stefan deVrij","Stefan de Vrij","Stefan deVrij","0.7272727272727273","0.7272727272727273","Stefan de Vrij","Stefan deVrij","Stefan de Vrij","Stefan deVrij","0.25","0.25","Inter","Inter","Inter","Inter","1.0","1.0","Netherlands","Netherlands","Netherlands","Netherlands","1.0","1.0","1992-02-05","1992-02-05","1992-02-05","1992-02-05","1.0","1.0"
"WekaMatchingRule","real_1496","prediction_6779","0.16747089506942212",,"Benito Raman","Benjamin VanDurmen","Benito Raman","Benjamin VanDurmen","0.09090909090909091","0.09090909090909091","Benito Raman","Benjamin VanDurmen","Benito Raman","Benjamin VanDurmen","0.0","0.0","FC Schalke 04","Mouscron","FC Schalke 04","Mouscron","0.0","0.0","Belgium","Belgium","Belgium","Belgium","1.0","1.0","1994-11-07","1997-03-20","1994-11-07","1997-03-20","0.0","0.0"
"WekaMatchingRule","real_2676","prediction_4128","0.13780977864927088",,"Dennis Johnsen","Andreas Vindheim","Dennis Johnsen","Andreas Vindheim","0.0","0.0","Dennis Johnsen","Andreas Vindheim","Dennis Johnsen","Andreas Vindheim","0.0","0.0","PEC Zwolle","MalmöFF","PEC Zwolle","MalmöFF","0.0","0.0","Norway","Norway","Norway","Norway","1.0","1.0","1998-02-17","1995-08-04","1998-02-17","1995-08-04","0.0","0.0"
"WekaMatchingRule","real_3047","prediction_2012","0.13780977864927088",,"Dylan Batubinsika","Quentin Braat","Dylan Batubinsika","Quentin Braat","0.0","0.0","Dylan Batubinsika","Quentin Braat","Dylan Batubinsika","Quentin Braat","0.0","0.0","Royal Antwerp","FCNantes","Royal Antwerp","FCNantes","0.0","0.0","France","France","France","France","1.0","1.0","1996-02-15","1997-07-06","1996-02-15","1997-07-06","0.0","0.0"
"WekaMatchingRule","real_1439","prediction_5502","0.13780977864927088",,"Abdoulaye Dabo","Yassin Maouche","Abdoulaye Dabo","Yassin Maouche","0.0","0.0","Abdoulaye Dabo","Yassin Maouche","Abdoulaye Dabo","Yassin Maouche","0.0","0.0","FC Nantes","FCZürich","FC Nantes","FCZürich","0.0","0.0","France","France","France","France","1.0","1.0","2001-03-04","1997-07-23","2001-03-04","1997-07-23","0.0","0.0"
"WekaMatchingRule","real_4002","prediction_789","0.01711354581150946",,"Suleiman Abdullahi","Ali Mohamed","Suleiman Abdullahi","Ali Mohamed","0.0","0.0","Suleiman Abdullahi","Ali Mohamed","Suleiman Abdullahi","Ali Mohamed","0.0","0.0","Union Berlin","MaccabiNetanya","Union Berlin","MaccabiNetanya","0.0","0.0","Nigeria","Niger","Nigeria","Niger","0.0","0.0","1996-12-10","1995-10-07","1996-12-10","1995-10-07","0.0","0.0"
"WekaMatchingRule","real_1699","prediction_1180","0.16747089506942212",,"Ivan Radovanovic","Milos Veljkovic","Ivan Radovanovic","Milos Veljkovic","0.09090909090909091","0.09090909090909091","Ivan Radovanovic","Milos Veljkovic","Ivan Radovanovic","Milos Veljkovic","0.0","0.0","Genoa","WerderBremen","Genoa","WerderBremen","0.0","0.0","Serbia","Serbia","Serbia","Serbia","1.0","1.0","1988-08-29","1995-09-26","1988-08-29","1995-09-26","0.0","0.0"
"WekaMatchingRule","real_1643","prediction_6072","0.13780977864927088",,"Gregoire Amiot","Odsonne Edouard","Gregoire Amiot","Odsonne Edouard","0.0","0.0","Gregoire Amiot","Odsonne Edouard","Gregoire Amiot","Odsonne Edouard","0.0","0.0","Fortuna Sittard","Celtic","Fortuna Sittard","Celtic","0.0","0.0","France","France","France","France","1.0","1.0","1995-05-10","1998-01-16","1995-05-10","1998-01-16","0.0","0.0"
"WekaMatchingRule","real_1084","prediction_8779","0.13780977864927088",,"Bruno Xavier","Niltinho","Bruno Xavier","Niltinho","0.0","0.0","Bruno Xavier","Niltinho","Bruno Xavier","Niltinho","0.0","0.0","Desportivo Aves","Chaves","Desportivo Aves","Chaves","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","1996-11-27","1993-09-11","1996-11-27","1993-09-11","0.0","0.0"
"WekaMatchingRule","real_1111","prediction_774","0.13780977864927088",,"Florent Balmont","Benjamin Mendy","Florent Balmont","Benjamin Mendy","0.0","0.0","Florent Balmont","Benjamin Mendy","Florent Balmont","Benjamin Mendy","0.0","0.0","Dijon","ManCity","Dijon","ManCity","0.0","0.0","France","France","France","France","1.0","1.0","1980-02-02","1994-07-17","1980-02-02","1994-07-17","0.0","0.0"
"WekaMatchingRule","real_4055","prediction_576","0.13780977864927088",,"Ignacio Camacho","Adrián","Ignacio Camacho","Adrián","0.0","0.0","Ignacio Camacho","Adrián","Ignacio Camacho","Adrián","0.0","0.0","VfL Wolfsburg","WestHam","VfL Wolfsburg","WestHam","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1990-05-04","1987-01-03","1990-05-04","1987-01-03","0.0","0.0"
"WekaMatchingRule","real_2913","prediction_9566","0.13780977864927088",,"Fede San Emeterio","Unai Bustinza","Fede San Emeterio","Unai Bustinza","0.0","0.0","Fede San Emeterio","Unai Bustinza","Fede San Emeterio","Unai Bustinza","0.0","0.0","Real Valladolid","CDLeganés","Real Valladolid","CDLeganés","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1997-03-16","1992-02-02","1997-03-16","1992-02-02","0.0","0.0"
"WekaMatchingRule","real_4121","prediction_3144","0.13780977864927088",,"Joseph Amoah","Godsway Donyoh","Joseph Amoah","Godsway Donyoh","0.0","0.0","Joseph Amoah","Godsway Donyoh","Joseph Amoah","Godsway Donyoh","0.0","0.0","Vit. Guimaraes","Nordsjaelland","Vit. Guimaraes","Nordsjaelland","0.0","0.0","Ghana","Ghana","Ghana","Ghana","1.0","1.0","1994-06-26","1994-10-14","1994-06-26","1994-10-14","0.0","0.0"
"WekaMatchingRule","real_2223","prediction_218","0.15027744337083487",,"Guilherme","Aleksandr Shcherbakov","Guilherme","Aleksandr Shcherbakov","0.04","0.04","Guilherme","Aleksandr Shcherbakov","Guilherme","Aleksandr Shcherbakov","0.0","0.0","Loko Moscow","En.Paralimni","Loko Moscow","En.Paralimni","0.0","0.0","Russia","Russia","Russia","Russia","1.0","1.0","1985-12-12","1998-06-26","1985-12-12","1998-06-26","0.0","0.0"
"WekaMatchingRule","real_1532","prediction_6811","0.9902176010626135",,"Lindon Selahi","Lindon Selahi","Lindon Selahi","Lindon Selahi","1.0","1.0","Lindon Selahi","Lindon Selahi","Lindon Selahi","Lindon Selahi","1.0","1.0","FC Twente","StandardLiège","FC Twente","StandardLiège","0.0","0.0","Albania","Albania","Albania","Albania","1.0","1.0","1999-02-26","1999-02-26","1999-02-26","1999-02-26","1.0","1.0"
"WekaMatchingRule","real_1340","prediction_3243","0.15353595461264305",,"Ivan Rakitic","Josip Radosevic","Ivan Rakitic","Josip Radosevic","0.05","0.05","Ivan Rakitic","Josip Radosevic","Ivan Rakitic","Josip Radosevic","0.0","0.0","FC Barcelona","BröndbyIF","FC Barcelona","BröndbyIF","0.0","0.0","Croatia","Croatia","Croatia","Croatia","1.0","1.0","1988-03-10","1994-04-03","1988-03-10","1994-04-03","0.0","0.0"
"WekaMatchingRule","real_2303","prediction_10389",,"0","Phil Jones","Idan Vered","Phil Jones","Idan Vered","0.0","0.0","Phil Jones","Idan Vered","Phil Jones","Idan Vered","0.0","0.0","Man Utd","B.Jerusalem","Man Utd","B.Jerusalem","0.0","0.0","England","Israel","England","Israel","0.0","0.0","1992-02-21","1989-01-01","1992-02-21","1989-01-01","0.0","0.0"
"WekaMatchingRule","real_1534","prediction_9591","0.13780977864927088",,"Oriol Busquets","Francisco Montero","Oriol Busquets","Francisco Montero","0.0","0.0","Oriol Busquets","Francisco Montero","Oriol Busquets","Francisco Montero","0.0","0.0","FC Twente","Atl.MadridB","FC Twente","Atl.MadridB","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1999-01-20","1999-01-14","1999-01-20","1999-01-14","0.0","0.0"
"WekaMatchingRule","real_2386","prediction_978",,"0","Wissam Ben Yedder","Matthias Zimmermann","Wissam Ben Yedder","Matthias Zimmermann","0.0","0.0","Wissam Ben Yedder","Matthias Zimmermann","Wissam Ben Yedder","Matthias Zimmermann","0.0","0.0","Monaco","F.Düsseldorf","Monaco","F.Düsseldorf","0.0","0.0","France","Germany","France","Germany","0.0","0.0","1990-08-12","1992-06-16","1990-08-12","1992-06-16","0.0","0.0"
"WekaMatchingRule","real_4153","prediction_9069","0.13780977864927088",,"Ozgur Aktas","Joris vanOvereem","Ozgur Aktas","Joris vanOvereem","0.0","0.0","Ozgur Aktas","Joris vanOvereem","Ozgur Aktas","Joris vanOvereem","0.0","0.0","Vitesse","FCUtrecht","Vitesse","FCUtrecht","0.0","0.0","Netherlands","Netherlands","Netherlands","Netherlands","1.0","1.0","1997-01-27","1994-06-01","1997-01-27","1994-06-01","0.0","0.0"
"WekaMatchingRule","real_2997","prediction_9120","0.17711338297995205",,"Ingo van Weert","Tom vandeLooi","Ingo van Weert","Tom vandeLooi","0.11764705882352941","0.11764705882352941","Ingo van Weert","Tom vandeLooi","Ingo van Weert","Tom vandeLooi","0.0","0.0","RKC Waalwijk","FCGroningen","RKC Waalwijk","FCGroningen","0.0","0.0","Netherlands","Netherlands","Netherlands","Netherlands","1.0","1.0","1994-02-08","1999-07-02","1994-02-08","1999-07-02","0.0","0.0"
"WekaMatchingRule","real_2922","prediction_9311","0.13780977864927088",,"Michel","Asier Riesgo","Michel","Asier Riesgo","0.0","0.0","Michel","Asier Riesgo","Michel","Asier Riesgo","0.0","0.0","Real Valladolid","SDEibar","Real Valladolid","SDEibar","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1988-07-29","1983-10-06","1988-07-29","1983-10-06","0.0","0.0"
"WekaMatchingRule","real_1682","prediction_6397",,"0","Youssef Ait Bennasser","Peter Haring","Youssef Ait Bennasser","Peter Haring","0.0","0.0","Youssef Ait Bennasser","Peter Haring","Youssef Ait Bennasser","Peter Haring","0.0","0.0","G. Bordeaux","HeartofMidl.","G. Bordeaux","HeartofMidl.","0.0","0.0","Morocco","Austria","Morocco","Austria","0.0","0.0","1996-07-07","1993-06-02","1996-07-07","1993-06-02","0.0","0.0"
"WekaMatchingRule","real_642","prediction_10035","0.13780977864927088",,"Nicola Sansone","Andrea Consigli","Nicola Sansone","Andrea Consigli","0.0","0.0","Nicola Sansone","Andrea Consigli","Nicola Sansone","Andrea Consigli","0.0","0.0","Bologna","Sassuolo","Bologna","Sassuolo","0.0","0.0","Italy","Italy","Italy","Italy","1.0","1.0","1991-09-10","1987-01-27","1991-09-10","1987-01-27","0.0","0.0"
"WekaMatchingRule","real_2754","prediction_6629","0.13780977864927088",,"Bingourou Kamara","Samuel Essende","Bingourou Kamara","Samuel Essende","0.0","0.0","Bingourou Kamara","Samuel Essende","Bingourou Kamara","Samuel Essende","0.0","0.0","R. Strasbourg","KASEupen","R. Strasbourg","KASEupen","0.0","0.0","France","France","France","France","1.0","1.0","1996-10-21","1998-01-23","1996-10-21","1998-01-23","0.0","0.0"
"WekaMatchingRule","real_2904","prediction_9301","0.13780977864927088",,"Portu","Jordi Calavera","Portu","Jordi Calavera","0.0","0.0","Portu","Jordi Calavera","Portu","Jordi Calavera","0.0","0.0","Real Sociedad","SDEibar","Real Sociedad","SDEibar","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1992-05-21","1995-08-02","1992-05-21","1995-08-02","0.0","0.0"
"WekaMatchingRule","real_2773","prediction_4223","0.16259648765654502",,"Stefan Mitrovic","Branislav Milosevic","Stefan Mitrovic","Branislav Milosevic","0.07692307692307693","0.07692307692307693","Stefan Mitrovic","Branislav Milosevic","Stefan Mitrovic","Branislav Milosevic","0.0","0.0","R. Strasbourg","DuklaPrag","R. Strasbourg","DuklaPrag","0.0","0.0","Serbia","Serbia","Serbia","Serbia","1.0","1.0","1990-05-22","1988-05-13","1990-05-22","1988-05-13","0.0","0.0"
"WekaMatchingRule","real_2753","prediction_1942","0.13780977864927088",,"Benjamin Corgnet","Jimmy Briand","Benjamin Corgnet","Jimmy Briand","0.0","0.0","Benjamin Corgnet","Jimmy Briand","Benjamin Corgnet","Jimmy Briand","0.0","0.0","R. Strasbourg","G.Bordeaux","R. Strasbourg","G.Bordeaux","0.0","0.0","France","France","France","France","1.0","1.0","1987-04-06","1985-08-02","1987-04-06","1985-08-02","0.0","0.0"
"WekaMatchingRule","real_1108","prediction_2056","0.13780977864927088",,"Bryan Soumare","Nicolas Janvier","Bryan Soumare","Nicolas Janvier","0.0","0.0","Bryan Soumare","Nicolas Janvier","Bryan Soumare","Nicolas Janvier","0.0","0.0","Dijon","StadeRennais","Dijon","StadeRennais","0.0","0.0","France","France","France","France","1.0","1.0","1999-02-11","1998-08-11","1999-02-11","1998-08-11","0.0","0.0"
"WekaMatchingRule","real_4386","prediction_5315","0.13780977864927088",,"Dimitri Oberlin","Guillaume Faivre","Dimitri Oberlin","Guillaume Faivre","0.0","0.0","Dimitri Oberlin","Guillaume Faivre","Dimitri Oberlin","Guillaume Faivre","0.0","0.0","Zulte Waregem","FCThun","Zulte Waregem","FCThun","0.0","0.0","Switzerland","Switzerland","Switzerland","Switzerland","1.0","1.0","1997-09-27","1987-02-20","1997-09-27","1987-02-20","0.0","0.0"
"WekaMatchingRule","real_2522","prediction_770","0.13780977864927088",,"Dante","Fernandinho","Dante","Fernandinho","0.0","0.0","Dante","Fernandinho","Dante","Fernandinho","0.0","0.0","OGC Nice","ManCity","OGC Nice","ManCity","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","1983-10-18","1985-05-04","1983-10-18","1985-05-04","0.0","0.0"
"WekaMatchingRule","real_865","prediction_4733","0.13780977864927088",,"Alessio Cragno","Diego Fabbrini","Alessio Cragno","Diego Fabbrini","0.0","0.0","Alessio Cragno","Diego Fabbrini","Alessio Cragno","Diego Fabbrini","0.0","0.0","Cagliari Calcio","FCBotosani","Cagliari Calcio","FCBotosani","0.0","0.0","Italy","Italy","Italy","Italy","1.0","1.0","1994-06-28","1990-07-31","1994-06-28","1990-07-31","0.0","0.0"
"WekaMatchingRule","real_3184","prediction_608","0.13780977864927088",,"Theo Vermot","Anthony Martial","Theo Vermot","Anthony Martial","0.0","0.0","Theo Vermot","Anthony Martial","Theo Vermot","Anthony Martial","0.0","0.0","Saint-Etienne","ManUtd","Saint-Etienne","ManUtd","0.0","0.0","France","France","France","France","1.0","1.0","1997-01-27","1995-12-05","1997-01-27","1995-12-05","0.0","0.0"
"WekaMatchingRule","real_2254","prediction_8533","0.13780977864927088",,"Tiago Djalo","Ricardo Alves","Tiago Djalo","Ricardo Alves","0.0","0.0","Tiago Djalo","Ricardo Alves","Tiago Djalo","Ricardo Alves","0.0","0.0","LOSC Lille","Tondela","LOSC Lille","Tondela","0.0","0.0","Portugal","Portugal","Portugal","Portugal","1.0","1.0","2000-04-09","1991-05-09","2000-04-09","1991-05-09","0.0","0.0"
"WekaMatchingRule","real_3232","prediction_7141","0.16259648765654502",,"Lincoln","Allano Lima","Lincoln","Allano Lima","0.07692307692307693","0.07692307692307693","Lincoln","Allano Lima","Lincoln","Allano Lima","0.0","0.0","Santa Clara","Bursaspor","Santa Clara","Bursaspor","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","1998-11-07","1995-04-24","1998-11-07","1995-04-24","0.0","0.0"
"WekaMatchingRule","real_3354","prediction_1376","0.13780977864927088",,"Luca Kilian","Alexander Stolz","Luca Kilian","Alexander Stolz","0.0","0.0","Luca Kilian","Alexander Stolz","Luca Kilian","Alexander Stolz","0.0","0.0","SC Paderborn","TSGHoffenheim","SC Paderborn","TSGHoffenheim","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0","1999-09-01","1983-10-13","1999-09-01","1983-10-13","0.0","0.0"
"WekaMatchingRule","real_4235","prediction_509","0.13780977864927088",,"Heurelho Gomes","Richarlison","Heurelho Gomes","Richarlison","0.0","0.0","Heurelho Gomes","Richarlison","Heurelho Gomes","Richarlison","0.0","0.0","Watford","Everton","Watford","Everton","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","1981-02-15","1997-05-10","1981-02-15","1997-05-10","0.0","0.0"
"WekaMatchingRule","real_1311","prediction_9117","0.13780977864927088",,"Jeffrey Gouweleeuw","Thomas Bruns","Jeffrey Gouweleeuw","Thomas Bruns","0.0","0.0","Jeffrey Gouweleeuw","Thomas Bruns","Jeffrey Gouweleeuw","Thomas Bruns","0.0","0.0","FC Augsburg","FCGroningen","FC Augsburg","FCGroningen","0.0","0.0","Netherlands","Netherlands","Netherlands","Netherlands","1.0","1.0","1991-07-10","1992-01-07","1991-07-10","1992-01-07","0.0","0.0"
"WekaMatchingRule","real_2589","prediction_4023","0.149322953718709",,"Uros Radakovic","Stefan Milosavljevic","Uros Radakovic","Stefan Milosavljevic","0.037037037037037035","0.037037037037037035","Uros Radakovic","Stefan Milosavljevic","Uros Radakovic","Stefan Milosavljevic","0.0","0.0","Orenburg","Macva","Orenburg","Macva","0.0","0.0","Serbia","Serbia","Serbia","Serbia","1.0","1.0","1994-03-31","1992-05-09","1994-03-31","1992-05-09","0.0","0.0"
"WekaMatchingRule","real_3354","prediction_1375","0.13780977864927088",,"Luca Kilian","Kevin Vogt","Luca Kilian","Kevin Vogt","0.0","0.0","Luca Kilian","Kevin Vogt","Luca Kilian","Kevin Vogt","0.0","0.0","SC Paderborn","TSGHoffenheim","SC Paderborn","TSGHoffenheim","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0","1999-09-01","1991-09-23","1999-09-01","1991-09-23","0.0","0.0"
"WekaMatchingRule","real_3934","prediction_8811","0.13780977864927088",,"Rodrigo Becao","Gabrielzinho","Rodrigo Becao","Gabrielzinho","0.0","0.0","Rodrigo Becao","Gabrielzinho","Rodrigo Becao","Gabrielzinho","0.0","0.0","Udinese Calcio","RioAveFC","Udinese Calcio","RioAveFC","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","1996-01-19","1996-09-29","1996-01-19","1996-09-29","0.0","0.0"
"WekaMatchingRule","real_1228","prediction_2174","0.13780977864927088",,"Lucas Digne","Oumar Solet","Lucas Digne","Oumar Solet","0.0","0.0","Lucas Digne","Oumar Solet","Lucas Digne","Oumar Solet","0.0","0.0","Everton","OlympiqueLyon","Everton","OlympiqueLyon","0.0","0.0","France","France","France","France","1.0","1.0","1993-07-20","2000-02-07","1993-07-20","2000-02-07","0.0","0.0"
"WekaMatchingRule","real_2146","prediction_7697",,"0","Eldin Jakupovic","Vasilios Barkas","Eldin Jakupovic","Vasilios Barkas","0.0","0.0","Eldin Jakupovic","Vasilios Barkas","Eldin Jakupovic","Vasilios Barkas","0.0","0.0","Leicester","AEKAthens","Leicester","AEKAthens","0.0","0.0","Switzerland","Greece","Switzerland","Greece","0.0","0.0","1984-10-02","1994-05-30","1984-10-02","1994-05-30","0.0","0.0"
"WekaMatchingRule","real_1111","prediction_2061","0.13780977864927088",,"Florent Balmont","Benjamin Bourigeaud","Florent Balmont","Benjamin Bourigeaud","0.0","0.0","Florent Balmont","Benjamin Bourigeaud","Florent Balmont","Benjamin Bourigeaud","0.0","0.0","Dijon","StadeRennais","Dijon","StadeRennais","0.0","0.0","France","France","France","France","1.0","1.0","1980-02-02","1994-01-14","1980-02-02","1994-01-14","0.0","0.0"
"WekaMatchingRule","real_1111","prediction_4480","0.13780977864927088",,"Florent Balmont","Sacha Clémence","Florent Balmont","Sacha Clémence","0.0","0.0","Florent Balmont","Sacha Clémence","Florent Balmont","Sacha Clémence","0.0","0.0","Dijon","D.Calarasi","Dijon","D.Calarasi","0.0","0.0","France","France","France","France","1.0","1.0","1980-02-02","1988-06-01","1980-02-02","1988-06-01","0.0","0.0"
